spin index,aktuální kredit,bet,vyhra,nasobok
 7529,1997000,100,100,1
 7530,1996900,100,0,0
 7531,1996800,100,0,0
 7532,1996800,100,100,1
 7533,1996700,100,0,0
 7534,1996600,100,0,0
 7535,1996500,100,0,0
 7536,1996400,100,0,0
 7537,1996300,100,0,0
 7538,1996200,100,0,0
 7539,1996100,100,0,0
 7540,1996000,100,0,0
 7541,1995900,100,0,0
 7542,1995900,100,100,1
 7543,1995900,100,100,1
 7544,1995800,100,0,0
 7545,2005700,100,10000,100
 7546,2005700,100,100,1
 7547,2005600,100,0,0
 7548,2005500,100,0,0
 7549,2006400,100,1000,10
 7550,2006300,100,0,0
 7551,2008700,100,2500,25
 7552,2008600,100,0,0
 7553,2013500,100,5000,50
 7554,2023400,100,10000,100
 7555,2023400,100,100,1
 7556,2023300,100,0,0
 7557,2023200,100,0,0
 7558,2023100,100,0,0
 7559,2023000,100,0,0
 7560,2022900,100,0,0
 7561,2022800,100,0,0
 7562,2022700,100,0,0
 7563,2022600,100,0,0
 7564,2022500,100,0,0
 7565,2022400,100,0,0
 7566,2022300,100,0,0
 7567,2022200,100,0,0
 7568,2032100,100,10000,100
 7569,2032000,100,0,0
 7570,2031900,100,0,0
 7571,2031800,100,0,0
 7572,2031700,100,0,0
 7573,2031600,100,0,0
 7574,2031500,100,0,0
 7575,2031400,100,0,0
 7576,2031400,100,100,1
 7577,2036300,100,5000,50
 7578,2036200,100,0,0
 7579,2036100,100,0,0
 7580,2036000,100,0,0
 7581,2035900,100,0,0
 7582,2035800,100,0,0
 7583,2035700,100,0,0
 7584,2035600,100,0,0
 7585,2035600,100,100,1
 7586,2035600,100,100,1
 7587,2035500,100,0,0
 7588,2035400,100,0,0
 7589,2035300,100,0,0
 7590,2035200,100,0,0
 7591,2035100,100,0,0
 7592,2035000,100,0,0
 7593,2034900,100,0,0
 7594,2034800,100,0,0
 7595,2035700,100,1000,10
 7596,2035600,100,0,0
 7597,2035500,100,0,0
 7598,2035400,100,0,0
 7599,2035400,100,100,1
 7600,2035300,100,0,0
 7601,2035200,100,0,0
 7602,2035100,100,0,0
 7603,2035000,100,0,0
 7604,2034900,100,0,0
 7605,2035800,100,1000,10
 7606,2035700,100,0,0
 7607,2035600,100,0,0
 7608,2035500,100,0,0
 7609,2035400,100,0,0
 7610,2035300,100,0,0
 7611,2035200,100,0,0
 7612,2036100,100,1000,10
 7613,2036000,100,0,0
 7614,2035900,100,0,0
 7615,2035800,100,0,0
 7616,2035800,100,100,1
 7617,2035700,100,0,0
 7618,2035600,100,0,0
 7619,2040500,100,5000,50
 7620,2041400,100,1000,10
 7621,2041300,100,0,0
 7622,2041200,100,0,0
 7623,2041100,100,0,0
 7624,2041000,100,0,0
 7625,2040900,100,0,0
 7626,2040800,100,0,0
 7627,2040700,100,0,0
 7628,2040600,100,0,0
 7629,2040500,100,0,0
 7630,2040400,100,0,0
 7631,2040300,100,0,0
 7632,2040200,100,0,0
 7633,2040100,100,0,0
 7634,2042500,100,2500,25
 7635,2042400,100,0,0
 7636,2042300,100,0,0
 7637,2042200,100,0,0
 7638,2042100,100,0,0
 7639,2042000,100,0,0
 7640,2041900,100,0,0
 7641,2041800,100,0,0
 7642,2041700,100,0,0
 7643,2041600,100,0,0
 7644,2041500,100,0,0
 7645,2041400,100,0,0
 7646,2041300,100,0,0
 7647,2042200,100,1000,10
 7648,2042100,100,0,0
 7649,2042000,100,0,0
 7650,2041900,100,0,0
 7651,2041800,100,0,0
 7652,2041700,100,0,0
 7653,2041600,100,0,0
 7654,2041500,100,0,0
 7655,2041400,100,0,0
 7656,2041300,100,0,0
 7657,2041200,100,0,0
 7658,2043600,100,2500,25
 7659,2043500,100,0,0
 7660,2043500,100,100,1
 7661,2043400,100,0,0
 7662,2043300,100,0,0
 7663,2043200,100,0,0
 7664,2043100,100,0,0
 7665,2043000,100,0,0
 7666,2042900,100,0,0
 7667,2042800,100,0,0
 7668,2042700,100,0,0
 7669,2042600,100,0,0
 7670,2043500,100,1000,10
 7671,2043400,100,0,0
 7672,2043300,100,0,0
 7673,2043200,100,0,0
 7674,2043100,100,0,0
 7675,2043000,100,0,0
 7676,2042900,100,0,0
 7677,2042900,100,100,1
 7678,2042800,100,0,0
 7679,2042800,100,100,1
 7680,2042700,100,0,0
 7681,2042600,100,0,0
 7682,2042500,100,0,0
 7683,2042400,100,0,0
 7684,2042300,100,0,0
 7685,2042200,100,0,0
 7686,2042200,100,100,1
 7687,2042100,100,0,0
 7688,2042100,100,100,1
 7689,2042000,100,0,0
 7690,2042000,100,100,1
 7691,2041900,100,0,0
 7692,2041800,100,0,0
 7693,2041700,100,0,0
 7694,2041600,100,0,0
 7695,2041500,100,0,0
 7696,2041400,100,0,0
 7697,2041300,100,0,0
 7698,2046200,100,5000,50
 7699,2046100,100,0,0
 7700,2046000,100,0,0
 7701,2045900,100,0,0
 7702,2045900,100,100,1
 7703,2045800,100,0,0
 7704,2045700,100,0,0
 7705,2045700,100,100,1
 7706,2045600,100,0,0
 7707,2045500,100,0,0
 7708,2045400,100,0,0
 7709,2045300,100,0,0
 7710,2045200,100,0,0
 7711,2045200,100,100,1
 7712,2045100,100,0,0
 7713,2045100,100,100,1
 7714,2045000,100,0,0
 7715,2044900,100,0,0
 7716,2044800,100,0,0
 7717,2044700,100,0,0
 7718,2044600,100,0,0
 7719,2044500,100,0,0
 7720,2044400,100,0,0
 7721,2044300,100,0,0
 7722,2044200,100,0,0
 7723,2044100,100,0,0
 7724,2044000,100,0,0
 7725,2044900,100,1000,10
 7726,2044800,100,0,0
 7727,2044700,100,0,0
 7728,2044600,100,0,0
 7729,2044500,100,0,0
 7730,2044500,100,100,1
 7731,2044400,100,0,0
 7732,2044400,100,100,1
 7733,2044300,100,0,0
 7734,2044200,100,0,0
 7735,2044100,100,0,0
 7736,2044000,100,0,0
 7737,2043900,100,0,0
 7738,2043800,100,0,0
 7739,2043700,100,0,0
 7740,2044600,100,1000,10
 7741,2044500,100,0,0
 7742,2044400,100,0,0
 7743,2044300,100,0,0
 7744,2044200,100,0,0
 7745,2044200,100,100,1
 7746,2044100,100,0,0
 7747,2044000,100,0,0
 7748,2043900,100,0,0
 7749,2043800,100,0,0
 7750,2043700,100,0,0
 7751,2043700,100,100,1
 7752,2044600,100,1000,10
 7753,2044500,100,0,0
 7754,2044400,100,0,0
 7755,2044300,100,0,0
 7756,2044200,100,0,0
 7757,2044100,100,0,0
 7758,2045000,100,1000,10
 7759,2044900,100,0,0
 7760,2044800,100,0,0
 7761,2049700,100,5000,50
 7762,2049600,100,0,0
 7763,2049500,100,0,0
 7764,2049400,100,0,0
 7765,2049300,100,0,0
 7766,2049200,100,0,0
 7767,2049100,100,0,0
 7768,2049000,100,0,0
 7769,2048900,100,0,0
 7770,2048800,100,0,0
 7771,2048700,100,0,0
 7772,2048700,100,100,1
 7773,2053600,100,5000,50
 7774,2053500,100,0,0
 7775,2053400,100,0,0
 7776,2053400,100,100,1
 7777,2053300,100,0,0
 7778,2053200,100,0,0
 7779,2055600,100,2500,25
 7780,2055500,100,0,0
 7781,2055400,100,0,0
 7782,2055300,100,0,0
 7783,2055200,100,0,0
 7784,2055100,100,0,0
 7785,2055000,100,0,0
 7786,2054900,100,0,0
 7787,2054800,100,0,0
 7788,2054700,100,0,0
 7789,2054600,100,0,0
 7790,2054500,100,0,0
 7791,2055400,100,1000,10
 7792,2055300,100,0,0
 7793,2055200,100,0,0
 7794,2055100,100,0,0
 7795,2055000,100,0,0
 7796,2054900,100,0,0
 7797,2054800,100,0,0
 7798,2054700,100,0,0
 7799,2054600,100,0,0
 7800,2054500,100,0,0
 7801,2054400,100,0,0
 7802,2054300,100,0,0
 7803,2054200,100,0,0
 7804,2054100,100,0,0
 7805,2054000,100,0,0
 7806,2053900,100,0,0
 7807,2053800,100,0,0
 7808,2053800,100,100,1
 7809,2053700,100,0,0
 7810,2053600,100,0,0
 7811,2053500,100,0,0
 7812,2053400,100,0,0
 7813,2053300,100,0,0
 7814,2053200,100,0,0
 7815,2053100,100,0,0
 7816,2053000,100,0,0
 7817,2052900,100,0,0
 7818,2052800,100,0,0
 7819,2052700,100,0,0
 7820,2052700,100,100,1
 7821,2052600,100,0,0
 7822,2052500,100,0,0
 7823,2052400,100,0,0
 7824,2052300,100,0,0
 7825,2052200,100,0,0
 7826,2052100,100,0,0
 7827,2052000,100,0,0
 7828,2051900,100,0,0
 7829,2051800,100,0,0
 7830,2051700,100,0,0
 7831,2051600,100,0,0
 7832,2051500,100,0,0
 7833,2051400,100,0,0
 7834,2052300,100,1000,10
 7835,2052200,100,0,0
 7836,2052100,100,0,0
 7837,2052000,100,0,0
 7838,2051900,100,0,0
 7839,2051800,100,0,0
 7840,2051700,100,0,0
 7841,2051600,100,0,0
 7842,2051500,100,0,0
 7843,2051400,100,0,0
 7844,2051300,100,0,0
 7845,2051200,100,0,0
 7846,2051100,100,0,0
 7847,2051000,100,0,0
 7848,2050900,100,0,0
 7849,2053300,100,2500,25
 7850,2053200,100,0,0
 7851,2053100,100,0,0
 7852,2053000,100,0,0
 7853,2052900,100,0,0
 7854,2052800,100,0,0
 7855,2052700,100,0,0
 7856,2053600,100,1000,10
 7857,2053500,100,0,0
 7858,2053400,100,0,0
 7859,2053300,100,0,0
 7860,2053200,100,0,0
 7861,2053100,100,0,0
 7862,2053000,100,0,0
 7863,2052900,100,0,0
 7864,2052800,100,0,0
 7865,2052700,100,0,0
 7866,2052600,100,0,0
 7867,2052500,100,0,0
 7868,2052400,100,0,0
 7869,2052300,100,0,0
 7870,2052200,100,0,0
 7871,2052100,100,0,0
 7872,2052000,100,0,0
 7873,2054400,100,2500,25
 7874,2054300,100,0,0
 7875,2054200,100,0,0
 7876,2054100,100,0,0
 7877,2054000,100,0,0
 7878,2053900,100,0,0
 7879,2063800,100,10000,100
 7880,2068700,100,5000,50
 7881,2068600,100,0,0
 7882,2071000,100,2500,25
 7883,2070900,100,0,0
 7884,2070800,100,0,0
 7885,2070700,100,0,0
 7886,2070600,100,0,0
 7887,2070500,100,0,0
 7888,2070400,100,0,0
 7889,2070300,100,0,0
 7890,2070200,100,0,0
 7891,2070100,100,0,0
 7892,2070000,100,0,0
 7893,2074900,100,5000,50
 7894,2074800,100,0,0
 7895,2074700,100,0,0
 7896,2074600,100,0,0
 7897,2074500,100,0,0
 7898,2074400,100,0,0
 7899,2074300,100,0,0
 7900,2074200,100,0,0
 7901,2074100,100,0,0
 7902,2074000,100,0,0
 7903,2073900,100,0,0
 7904,2073800,100,0,0
 7905,2073700,100,0,0
 7906,2073600,100,0,0
 7907,2073500,100,0,0
 7908,2073400,100,0,0
 7909,2073300,100,0,0
 7910,2073200,100,0,0
 7911,2074100,100,1000,10
 7912,2075000,100,1000,10
 7913,2084900,100,10000,100
 7914,2084800,100,0,0
 7915,2084700,100,0,0
 7916,2084600,100,0,0
 7917,2084500,100,0,0
 7918,2084400,100,0,0
 7919,2084300,100,0,0
 7920,2084200,100,0,0
 7921,2084200,100,100,1
 7922,2085100,100,1000,10
 7923,2085000,100,0,0
 7924,2087400,100,2500,25
 7925,2087300,100,0,0
 7926,2087200,100,0,0
 7927,2089600,100,2500,25
 7928,2089500,100,0,0
 7929,2089400,100,0,0
 7930,2089300,100,0,0
 7931,2090200,100,1000,10
 7932,2090100,100,0,0
 7933,2090000,100,0,0
 7934,2089900,100,0,0
 7935,2089800,100,0,0
 7936,2089700,100,0,0
 7937,2089600,100,0,0
 7938,2089500,100,0,0
 7939,2089400,100,0,0
 7940,2089300,100,0,0
 7941,2089200,100,0,0
 7942,2089100,100,0,0
 7943,2089000,100,0,0
 7944,2088900,100,0,0
 7945,2089800,100,1000,10
 7946,2089700,100,0,0
 7947,2089600,100,0,0
 7948,2089500,100,0,0
 7949,2089400,100,0,0
 7950,2091800,100,2500,25
 7951,2091700,100,0,0
 7952,2091600,100,0,0
 7953,2091500,100,0,0
 7954,2091400,100,0,0
 7955,2091300,100,0,0
 7956,2091200,100,0,0
 7957,2091100,100,0,0
 7958,2091000,100,0,0
 7959,2090900,100,0,0
 7960,2090800,100,0,0
 7961,2090700,100,0,0
 7962,2090600,100,0,0
 7963,2090600,100,100,1
 7964,2090500,100,0,0
 7965,2091400,100,1000,10
 7966,2091400,100,100,1
 7967,2091300,100,0,0
 7968,2091200,100,0,0
 7969,2091100,100,0,0
 7970,2091000,100,0,0
 7971,2090900,100,0,0
 7972,2090800,100,0,0
 7973,2090700,100,0,0
 7974,2090600,100,0,0
 7975,2090500,100,0,0
 7976,2090400,100,0,0
 7977,2090300,100,0,0
 7978,2090200,100,0,0
 7979,2090100,100,0,0
 7980,2091000,100,1000,10
 7981,2090900,100,0,0
 7982,2090800,100,0,0
 7983,2090700,100,0,0
 7984,2090600,100,0,0
 7985,2090500,100,0,0
 7986,2092900,100,2500,25
 7987,2092800,100,0,0
 7988,2092700,100,0,0
 7989,2092600,100,0,0
 7990,2093500,100,1000,10
 7991,2093400,100,0,0
 7992,2093300,100,0,0
 7993,2093200,100,0,0
 7994,2093100,100,0,0
 7995,2093000,100,0,0
 7996,2092900,100,0,0
 7997,2092800,100,0,0
 7998,2092700,100,0,0
 7999,2092600,100,0,0
 8000,2092600,100,100,1
 8001,2092500,100,0,0
 8002,2092400,100,0,0
 8003,2092300,100,0,0
 8004,2092200,100,0,0
 8005,2092100,100,0,0
 8006,2092000,100,0,0
 8007,2091900,100,0,0
 8008,2091800,100,0,0
 8009,2091700,100,0,0
 8010,2091600,100,0,0
 8011,2091500,100,0,0
 8012,2092400,100,1000,10
 8013,2092300,100,0,0
 8014,2094700,100,2500,25
 8015,2094600,100,0,0
 8016,2094500,100,0,0
 8017,2095400,100,1000,10
 8018,2095300,100,0,0
 8019,2095200,100,0,0
 8020,2097600,100,2500,25
 8021,2097500,100,0,0
 8022,2097400,100,0,0
 8023,2097300,100,0,0
 8024,2097200,100,0,0
 8025,2097100,100,0,0
 8026,2097000,100,0,0
 8027,2096900,100,0,0
 8028,2096800,100,0,0
 8029,2096700,100,0,0
 8030,2096600,100,0,0
 8031,2096500,100,0,0
 8032,2096400,100,0,0
 8033,2096300,100,0,0
 8034,2096200,100,0,0
 8035,2096100,100,0,0
 8036,2096000,100,0,0
 8037,2095900,100,0,0
 8038,2095800,100,0,0
 8039,2095700,100,0,0
 8040,2096600,100,1000,10
 8041,2096500,100,0,0
 8042,2096400,100,0,0
 8043,2096300,100,0,0
 8044,2096300,100,100,1
 8045,2096200,100,0,0
 8046,2096100,100,0,0
 8047,2096000,100,0,0
 8048,2095900,100,0,0
 8049,2095800,100,0,0
 8050,2095700,100,0,0
 8051,2095600,100,0,0
 8052,2095500,100,0,0
 8053,2095400,100,0,0
 8054,2095400,100,100,1
 8055,2095300,100,0,0
 8056,2095200,100,0,0
 8057,2095100,100,0,0
 8058,2095000,100,0,0
 8059,2094900,100,0,0
 8060,2094800,100,0,0
 8061,2094700,100,0,0
 8062,2099600,100,5000,50
 8063,2099500,100,0,0
 8064,2099400,100,0,0
 8065,2099400,100,100,1
 8066,2099300,100,0,0
 8067,2099200,100,0,0
 8068,2099100,100,0,0
 8069,2099000,100,0,0
 8070,2098900,100,0,0
 8071,2098800,100,0,0
 8072,2098700,100,0,0
 8073,2099600,100,1000,10
 8074,2099500,100,0,0
 8075,2099500,100,100,1
 8076,2104400,100,5000,50
 8077,2104300,100,0,0
 8078,2104200,100,0,0
 8079,2104100,100,0,0
 8080,2104000,100,0,0
 8081,2103900,100,0,0
 8082,2103800,100,0,0
 8083,2106200,100,2500,25
 8084,2106100,100,0,0
 8085,2106000,100,0,0
 8086,2115900,100,10000,100
 8087,2115800,100,0,0
 8088,2116700,100,1000,10
 8089,2116600,100,0,0
 8090,2116500,100,0,0
 8091,2117400,100,1000,10
 8092,2117300,100,0,0
 8093,2117200,100,0,0
 8094,2117200,100,100,1
 8095,2117100,100,0,0
 8096,2117000,100,0,0
 8097,2116900,100,0,0
 8098,2116800,100,0,0
 8099,2116700,100,0,0
 8100,2126600,100,10000,100
 8101,2126500,100,0,0
 8102,2126400,100,0,0
 8103,2126300,100,0,0
 8104,2126200,100,0,0
 8105,2126200,100,100,1
 8106,2131100,100,5000,50
 8107,2131000,100,0,0
 8108,2130900,100,0,0
 8109,2130800,100,0,0
 8110,2130700,100,0,0
 8111,2130600,100,0,0
 8112,2130500,100,0,0
 8113,2130400,100,0,0
 8114,2130300,100,0,0
 8115,2130200,100,0,0
 8116,2130100,100,0,0
 8117,2140000,100,10000,100
 8118,2139900,100,0,0
 8119,2139800,100,0,0
 8120,2139700,100,0,0
 8121,2139700,100,100,1
 8122,2139600,100,0,0
 8123,2139500,100,0,0
 8124,2139400,100,0,0
 8125,2139300,100,0,0
 8126,2139200,100,0,0
 8127,2139100,100,0,0
 8128,2139000,100,0,0
 8129,2138900,100,0,0
 8130,2138800,100,0,0
 8131,2138700,100,0,0
 8132,2141100,100,2500,25
 8133,2141000,100,0,0
 8134,2140900,100,0,0
 8135,2140800,100,0,0
 8136,2141700,100,1000,10
 8137,2141600,100,0,0
 8138,2142500,100,1000,10
 8139,2142400,100,0,0
 8140,2144800,100,2500,25
 8141,2144800,100,100,1
 8142,2144700,100,0,0
 8143,2144600,100,0,0
 8144,2144600,100,100,1
 8145,2144500,100,0,0
 8146,2144400,100,0,0
 8147,2144300,100,0,0
 8148,2144200,100,0,0
 8149,2149100,100,5000,50
 8150,2149000,100,0,0
 8151,2148900,100,0,0
 8152,2148800,100,0,0
 8153,2148700,100,0,0
 8154,2148600,100,0,0
 8155,2148500,100,0,0
 8156,2148400,100,0,0
 8157,2148300,100,0,0
 8158,2148200,100,0,0
 8159,2148100,100,0,0
 8160,2148000,100,0,0
 8161,2147900,100,0,0
 8162,2147900,100,100,1
 8163,2147800,100,0,0
 8164,2147700,100,0,0
 8165,2147600,100,0,0
 8166,2150000,100,2500,25
 8167,2149900,100,0,0
 8168,2149800,100,0,0
 8169,2150700,100,1000,10
 8170,2150600,100,0,0
 8171,2150500,100,0,0
 8172,2150400,100,0,0
 8173,2150300,100,0,0
 8174,2150200,100,0,0
 8175,2150100,100,0,0
 8176,2150000,100,0,0
 8177,2149900,100,0,0
 8178,2149800,100,0,0
 8179,2149700,100,0,0
 8180,2149600,100,0,0
 8181,2149500,100,0,0
 8182,2149400,100,0,0
 8183,2149300,100,0,0
 8184,2149200,100,0,0
 8185,2149100,100,0,0
 8186,2149000,100,0,0
 8187,2148900,100,0,0
 8188,2148800,100,0,0
 8189,2148700,100,0,0
 8190,2148600,100,0,0
 8191,2148500,100,0,0
 8192,2148500,100,100,1
 8193,2148400,100,0,0
 8194,2148400,100,100,1
 8195,2148300,100,0,0
 8196,2148200,100,0,0
 8197,2150600,100,2500,25
 8198,2150500,100,0,0
 8199,2151400,100,1000,10
 8200,2151400,100,100,1
 8201,2151300,100,0,0
 8202,2151200,100,0,0
 8203,2151100,100,0,0
 8204,2151000,100,0,0
 8205,2153400,100,2500,25
 8206,2153300,100,0,0
 8207,2153200,100,0,0
 8208,2153100,100,0,0
 8209,2153000,100,0,0
 8210,2152900,100,0,0
 8211,2152800,100,0,0
 8212,2152700,100,0,0
 8213,2152600,100,0,0
 8214,2155000,100,2500,25
 8215,2154900,100,0,0
 8216,2159800,100,5000,50
 8217,2159700,100,0,0
 8218,2162100,100,2500,25
 8219,2162000,100,0,0
 8220,2162900,100,1000,10
 8221,2162800,100,0,0
 8222,2162700,100,0,0
 8223,2165100,100,2500,25
 8224,2165100,100,100,1
 8225,2165000,100,0,0
 8226,2164900,100,0,0
 8227,2164800,100,0,0
 8228,2165700,100,1000,10
 8229,2165600,100,0,0
 8230,2165500,100,0,0
 8231,2165400,100,0,0
 8232,2165300,100,0,0
 8233,2165200,100,0,0
 8234,2165100,100,0,0
 8235,2165000,100,0,0
 8236,2164900,100,0,0
 8237,2164800,100,0,0
 8238,2174700,100,10000,100
 8239,2174600,100,0,0
 8240,2174500,100,0,0
 8241,2174400,100,0,0
 8242,2174400,100,100,1
 8243,2174300,100,0,0
 8244,2175200,100,1000,10
 8245,2175100,100,0,0
 8246,2175000,100,0,0
 8247,2175000,100,100,1
 8248,2177400,100,2500,25
 8249,2177300,100,0,0
 8250,2177200,100,0,0
 8251,2177200,100,100,1
 8252,2177100,100,0,0
 8253,2177000,100,0,0
 8254,2176900,100,0,0
 8255,2176800,100,0,0
 8256,2176700,100,0,0
 8257,2176600,100,0,0
 8258,2179000,100,2500,25
 8259,2178900,100,0,0
 8260,2179800,100,1000,10
 8261,2182200,100,2500,25
 8262,2182100,100,0,0
 8263,2182000,100,0,0
 8264,2181900,100,0,0
 8265,2191800,100,10000,100
 8266,2191700,100,0,0
 8267,2191600,100,0,0
 8268,2191500,100,0,0
 8269,2191400,100,0,0
 8270,2191300,100,0,0
 8271,2191200,100,0,0
 8272,2191100,100,0,0
 8273,2191000,100,0,0
 8274,2190900,100,0,0
 8275,2190800,100,0,0
 8276,2190700,100,0,0
 8277,2190600,100,0,0
 8278,2190500,100,0,0
 8279,2190400,100,0,0
 8280,2190400,100,100,1
 8281,2190300,100,0,0
 8282,2190200,100,0,0
 8283,2190100,100,0,0
 8284,2190000,100,0,0
 8285,2190900,100,1000,10
 8286,2190900,100,100,1
 8287,2191800,100,1000,10
 8288,2191700,100,0,0
 8289,2191600,100,0,0
 8290,2191500,100,0,0
 8291,2191400,100,0,0
 8292,2191300,100,0,0
 8293,2191200,100,0,0
 8294,2191100,100,0,0
 8295,2191000,100,0,0
 8296,2190900,100,0,0
 8297,2190800,100,0,0
 8298,2190700,100,0,0
 8299,2190600,100,0,0
 8300,2190500,100,0,0
 8301,2190500,100,100,1
 8302,2190400,100,0,0
 8303,2190300,100,0,0
 8304,2190200,100,0,0
 8305,2190100,100,0,0
 8306,2190000,100,0,0
 8307,2199900,100,10000,100
 8308,2199900,100,100,1
 8309,2199800,100,0,0
 8310,2199700,100,0,0
 8311,2199600,100,0,0
 8312,2199500,100,0,0
 8313,2199400,100,0,0
 8314,2199300,100,0,0
 8315,2199200,100,0,0
 8316,2199100,100,0,0
 8317,2199000,100,0,0
 8318,2198900,100,0,0
 8319,2198800,100,0,0
 8320,2198700,100,0,0
 8321,2198600,100,0,0
 8322,2198500,100,0,0
 8323,2198400,100,0,0
 8324,2198300,100,0,0
 8325,2198200,100,0,0
 8326,2199100,100,1000,10
 8327,2199000,100,0,0
 8328,2198900,100,0,0
 8329,2198800,100,0,0
 8330,2198700,100,0,0
 8331,2198600,100,0,0
 8332,2198500,100,0,0
 8333,2198400,100,0,0
 8334,2198300,100,0,0
 8335,2198200,100,0,0
 8336,2198100,100,0,0
 8337,2198000,100,0,0
 8338,2197900,100,0,0
 8339,2197800,100,0,0
 8340,2197700,100,0,0
 8341,2197600,100,0,0
 8342,2197500,100,0,0
 8343,2197400,100,0,0
 8344,2197300,100,0,0
 8345,2197200,100,0,0
 8346,2197100,100,0,0
 8347,2197100,100,100,1
 8348,2197000,100,0,0
 8349,2196900,100,0,0
 8350,2196800,100,0,0
 8351,2197700,100,1000,10
 8352,2197600,100,0,0
 8353,2197500,100,0,0
 8354,2197400,100,0,0
 8355,2197300,100,0,0
 8356,2197200,100,0,0
 8357,2197100,100,0,0
 8358,2197000,100,0,0
 8359,2196900,100,0,0
 8360,2196800,100,0,0
 8361,2196700,100,0,0
 8362,2196600,100,0,0
 8363,2196500,100,0,0
 8364,2196400,100,0,0
 8365,2196400,100,100,1
 8366,2196300,100,0,0
 8367,2196200,100,0,0
 8368,2201100,100,5000,50
 8369,2201000,100,0,0
 8370,2200900,100,0,0
 8371,2200800,100,0,0
 8372,2200700,100,0,0
 8373,2200600,100,0,0
 8374,2200500,100,0,0
 8375,2200400,100,0,0
 8376,2201300,100,1000,10
 8377,2201200,100,0,0
 8378,2201100,100,0,0
 8379,2201000,100,0,0
 8380,2200900,100,0,0
 8381,2200800,100,0,0
 8382,2200700,100,0,0
 8383,2200600,100,0,0
 8384,2201500,100,1000,10
 8385,2201400,100,0,0
 8386,2201300,100,0,0
 8387,2201200,100,0,0
 8388,2201100,100,0,0
 8389,2201000,100,0,0
 8390,2200900,100,0,0
 8391,2205800,100,5000,50
 8392,2205800,100,100,1
 8393,2205700,100,0,0
 8394,2205600,100,0,0
 8395,2205500,100,0,0
 8396,2205400,100,0,0
 8397,2205300,100,0,0
 8398,2205200,100,0,0
 8399,2205100,100,0,0
 8400,2205000,100,0,0
 8401,2209900,100,5000,50
 8402,2209800,100,0,0
 8403,2209700,100,0,0
 8404,2209600,100,0,0
 8405,2209500,100,0,0
 8406,2209400,100,0,0
 8407,2209300,100,0,0
 8408,2209200,100,0,0
 8409,2214100,100,5000,50
 8410,2214000,100,0,0
 8411,2213900,100,0,0
 8412,2213800,100,0,0
 8413,2218700,100,5000,50
 8414,2218600,100,0,0
 8415,2218500,100,0,0
 8416,2218400,100,0,0
 8417,2218300,100,0,0
 8418,2218200,100,0,0
 8419,2218100,100,0,0
 8420,2218000,100,0,0
 8421,2217900,100,0,0
 8422,2217800,100,0,0
 8423,2217700,100,0,0
 8424,2217600,100,0,0
 8425,2217500,100,0,0
 8426,2217400,100,0,0
 8427,2217300,100,0,0
 8428,2218200,100,1000,10
 8429,2218100,100,0,0
 8430,2218000,100,0,0
 8431,2217900,100,0,0
 8432,2217800,100,0,0
 8433,2217700,100,0,0
 8434,2220100,100,2500,25
 8435,2225000,100,5000,50
 8436,2224900,100,0,0
 8437,2224800,100,0,0
 8438,2224700,100,0,0
 8439,2224600,100,0,0
 8440,2225500,100,1000,10
 8441,2225400,100,0,0
 8442,2225300,100,0,0
 8443,2225200,100,0,0
 8444,2225200,100,100,1
 8445,2225100,100,0,0
 8446,2225000,100,0,0
 8447,2224900,100,0,0
 8448,2224800,100,0,0
 8449,2224700,100,0,0
 8450,2224600,100,0,0
 8451,2225500,100,1000,10
 8452,2225400,100,0,0
 8453,2225300,100,0,0
 8454,2225200,100,0,0
 8455,2225100,100,0,0
 8456,2225000,100,0,0
 8457,2224900,100,0,0
 8458,2224800,100,0,0
 8459,2224700,100,0,0
 8460,2224600,100,0,0
 8461,2224500,100,0,0
 8462,2224400,100,0,0
 8463,2224300,100,0,0
 8464,2225200,100,1000,10
 8465,2225100,100,0,0
 8466,2235000,100,10000,100
 8467,2234900,100,0,0
 8468,2234800,100,0,0
 8469,2239700,100,5000,50
 8470,2239600,100,0,0
 8471,2239500,100,0,0
 8472,2239400,100,0,0
 8473,2239300,100,0,0
 8474,2239200,100,0,0
 8475,2239100,100,0,0
 8476,2239000,100,0,0
 8477,2238900,100,0,0
 8478,2238800,100,0,0
 8479,2241200,100,2500,25
 8480,2241100,100,0,0
 8481,2246000,100,5000,50
 8482,2245900,100,0,0
 8483,2245800,100,0,0
 8484,2245700,100,0,0
 8485,2245700,100,100,1
 8486,2245700,100,100,1
 8487,2245600,100,0,0
 8488,2245500,100,0,0
 8489,2245400,100,0,0
 8490,2245300,100,0,0
 8491,2246200,100,1000,10
 8492,2247100,100,1000,10
 8493,2247000,100,0,0
 8494,2246900,100,0,0
 8495,2246800,100,0,0
 8496,2246700,100,0,0
 8497,2246600,100,0,0
 8498,2246500,100,0,0
 8499,2246400,100,0,0
 8500,2246300,100,0,0
 8501,2246300,100,100,1
 8502,2246200,100,0,0
 8503,2246100,100,0,0
 8504,2248500,100,2500,25
 8505,2248400,100,0,0
 8506,2248300,100,0,0
 8507,2248200,100,0,0
 8508,2248100,100,0,0
 8509,2248000,100,0,0
 8510,2247900,100,0,0
 8511,2252800,100,5000,50
 8512,2252700,100,0,0
 8513,2252600,100,0,0
 8514,2252500,100,0,0
 8515,2252400,100,0,0
 8516,2252300,100,0,0
 8517,2257200,100,5000,50
 8518,2257100,100,0,0
